,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
18,2015-01-29,205.2,205.98,196.5,201.07,3548106,13.68,13.732,13.1,13.4046666667,53221590,0.0,1.0
19,2015-01-30,203.6,207.47,203.0,203.96,3006959,13.5733333333,13.8313333333,13.5333333333,13.5973333333,45104385,0.0,1.0
20,2015-02-02,210.94,211.9499,203.3,203.97,4149186,14.0626666667,14.1299933333,13.5533333333,13.598,62237790,0.0,1.0
21,2015-02-03,218.36,220.37,211.27,213.22,4826244,14.5573333333,14.6913333333,14.0846666667,14.2146666667,72393660,0.0,1.0
22,2015-02-04,218.55,221.479,216.8,218.29,3305377,14.57,14.7652666667,14.4533333333,14.5526666667,49580655,0.0,1.0
23,2015-02-05,220.99,225.48,219.638,219.88,3522947,14.7326666667,15.032,14.6425333333,14.6586666667,52844205,0.0,1.0
24,2015-02-06,217.36,223.4,216.5001,222.0,3243931,14.4906666667,14.8933333333,14.43334,14.8,48658965,0.0,1.0
25,2015-02-09,217.48,217.93,211.99,215.38,3472423,14.4986666667,14.5286666667,14.1326666667,14.3586666667,52086345,0.0,1.0
26,2015-02-10,216.29,220.5,215.0,217.55,5390542,14.4193333333,14.7,14.3333333333,14.5033333333,80858130,0.0,1.0
27,2015-02-11,212.8,214.74,207.28,212.21,9769102,14.1866666667,14.316,13.8186666667,14.1473333333,146536530,0.0,1.0
28,2015-02-12,202.88,203.0882,193.28,193.57,15649607,13.5253333333,13.5392133333,12.8853333333,12.9046666667,234744105,0.0,1.0
29,2015-02-13,203.77,205.99,200.91,202.9,6191003,13.5846666667,13.7326666667,13.394,13.5266666667,92865045,0.0,1.0
30,2015-02-17,204.35,205.7,201.5,205.7,3979647,13.6233333333,13.7133333333,13.4333333333,13.7133333333,59694705,0.0,1.0
31,2015-02-18,204.46,206.17,202.6,204.17,2713598,13.6306666667,13.7446666667,13.5066666667,13.6113333333,40703970,0.0,1.0
32,2015-02-19,211.705,212.44,203.75,205.0,5154148,14.1136666667,14.1626666667,13.5833333333,13.6666666667,77312220,0.0,1.0
33,2015-02-20,217.11,217.6,209.81,210.78,5982089,14.474,14.5066666667,13.9873333333,14.052,89731335,0.0,1.0
34,2015-02-23,207.335,218.2,206.33,215.66,8499775,13.8223333333,14.5466666667,13.7553333333,14.3773333333,127496625,0.0,1.0
35,2015-02-24,204.11,207.29,201.7,207.29,6603560,13.6073333333,13.8193333333,13.4466666667,13.8193333333,99053400,0.0,1.0
36,2015-02-25,203.76,207.14,202.58,204.94,3909520,13.584,13.8093333333,13.5053333333,13.6626666667,58642800,0.0,1.0
37,2015-02-26,207.19,211.09,202.22,204.0,6472855,13.8126666667,14.0726666667,13.4813333333,13.6,97092825,0.0,1.0
38,2015-02-27,203.34,208.55,202.8,206.9,3882084,13.556,13.9033333333,13.52,13.7933333333,58231260,0.0,1.0
39,2015-03-02,197.325,203.34,195.825,202.7,7922065,13.155,13.556,13.055,13.5133333333,118830975,0.0,1.0
40,2015-03-03,199.56,200.2435,195.32,196.81,4432329,13.304,13.3495666667,13.0213333333,13.1206666667,66484935,0.0,1.0
41,2015-03-04,202.435,202.52,197.21,199.25,4221962,13.4956666667,13.5013333333,13.1473333333,13.2833333333,63329430,0.0,1.0
42,2015-03-05,200.63,206.19,200.15,202.85,4877015,13.3753333333,13.746,13.3433333333,13.5233333333,73155225,0.0,1.0
43,2015-03-06,193.88,200.75,192.151,199.21,6712438,12.9253333333,13.3833333333,12.8100666667,13.2806666667,100686570,0.0,1.0
44,2015-03-09,190.88,194.49,188.25,194.39,6736724,12.7253333333,12.966,12.55,12.9593333333,101050860,0.0,1.0
45,2015-03-10,190.32,193.5,187.6,188.46,5579691,12.688,12.9,12.5066666667,12.564,83695365,0.0,1.0
46,2015-03-11,193.74,196.18,191.01,191.15,4974871,12.916,13.0786666667,12.734,12.7433333333,74623065,0.0,1.0
47,2015-03-12,191.07,194.45,189.75,193.75,4149294,12.738,12.9633333333,12.65,12.9166666667,62239410,0.0,1.0
48,2015-03-13,188.68,191.75,187.32,188.95,5434298,12.5786666667,12.7833333333,12.488,12.5966666667,81514470,0.0,1.0
49,2015-03-16,195.7,195.91,189.8,192.0,5628783,13.0466666667,13.0606666667,12.6533333333,12.8,84431745,0.0,1.0
50,2015-03-17,194.73,198.71,193.94,195.43,4894052,12.982,13.2473333333,12.9293333333,13.0286666667,73410780,0.0,1.0
51,2015-03-18,200.71,200.88,193.11,194.96,4820936,13.3806666667,13.392,12.874,12.9973333333,72314040,0.0,1.0
52,2015-03-19,195.65,204.59,194.53,202.0,8475244,13.0433333333,13.6393333333,12.9686666667,13.4666666667,127128660,0.0,1.0
53,2015-03-20,198.08,198.99,195.621,197.45,4269467,13.2053333333,13.266,13.0414,13.1633333333,64042005,0.0,1.0
54,2015-03-23,199.63,200.5,197.47,198.5,2631626,13.3086666667,13.3666666667,13.1646666667,13.2333333333,39474390,0.0,1.0
55,2015-03-24,201.72,203.79,199.75,201.58,3649860,13.448,13.586,13.3166666667,13.4386666667,54747900,0.0,1.0
56,2015-03-25,194.3,198.59,192.7,198.27,5730389,12.9533333333,13.2393333333,12.8466666667,13.218,85955835,0.0,1.0
57,2015-03-26,190.405,194.79,189.7,193.92,4127956,12.6936666667,12.986,12.6466666667,12.928,61919340,0.0,1.0
58,2015-03-27,185.0,189.2899,181.4,189.07,8604947,12.3333333333,12.6193266667,12.0933333333,12.6046666667,129074205,0.0,1.0
59,2015-03-30,190.57,192.25,181.8,185.85,10089516,12.7046666667,12.8166666667,12.12,12.39,151342740,0.0,1.0
60,2015-03-31,188.77,193.76,188.41,193.53,5026569,12.5846666667,12.9173333333,12.5606666667,12.902,75398535,0.0,1.0
61,2015-04-01,187.59,192.3,186.05,188.7,3794621,12.506,12.82,12.4033333333,12.58,56919315,0.0,1.0
62,2015-04-02,191.0,193.23,190.0,190.23,5010368,12.7333333333,12.882,12.6666666667,12.682,75155520,0.0,1.0
63,2015-04-06,203.1,207.75,197.5,198.0,12455811,13.54,13.85,13.1666666667,13.2,186837165,0.0,1.0
64,2015-04-07,203.25,205.06,201.14,202.51,4347864,13.55,13.6706666667,13.4093333333,13.5006666667,65217960,0.0,1.0
65,2015-04-08,207.67,210.9,205.87,208.2,6303117,13.8446666667,14.06,13.7246666667,13.88,94546755,0.0,1.0
66,2015-04-09,210.09,210.37,206.12,208.43,3800225,14.006,14.0246666667,13.7413333333,13.8953333333,57003375,0.0,1.0
67,2015-04-10,210.9,211.65,209.0,209.85,4067676,14.06,14.11,13.9333333333,13.99,61015140,0.0,1.0
68,2015-04-13,209.78,213.0,209.05,210.435,3758230,13.9853333333,14.2,13.9366666667,14.029,56373450,0.0,1.0
69,2015-04-14,207.46,209.49,205.5,208.57,3025963,13.8306666667,13.966,13.7,13.9046666667,45389445,0.0,1.0
70,2015-04-15,207.83,209.59,206.6,207.46,1952378,13.8553333333,13.9726666667,13.7733333333,13.8306666667,29285670,0.0,1.0
71,2015-04-16,206.7,209.17,206.29,207.7,1659059,13.78,13.9446666667,13.7526666667,13.8466666667,24885885,0.0,1.0
72,2015-04-17,206.79,206.88,203.5,204.99,2469926,13.786,13.792,13.5666666667,13.666,37048890,0.0,1.0
73,2015-04-20,205.27,207.85,203.85,206.78,2559251,13.6846666667,13.8566666667,13.59,13.7853333333,38388765,0.0,1.0
74,2015-04-21,209.41,210.75,204.31,205.8,3432541,13.9606666667,14.05,13.6206666667,13.72,51488115,0.0,1.0
75,2015-04-22,219.44,221.88,211.69,212.5,7863037,14.6293333333,14.792,14.1126666667,14.1666666667,117945555,0.0,1.0
76,2015-04-23,218.6,221.48,217.1501,218.27,4411184,14.5733333333,14.7653333333,14.4766733333,14.5513333333,66167760,0.0,1.0
77,2015-04-24,218.425,220.8,218.01,220.5,2427843,14.5616666667,14.72,14.534,14.7,36417645,0.0,1.0
78,2015-04-27,231.55,238.75,222.0,222.56,11672627,15.4366666667,15.9166666667,14.8,14.8373333333,175089405,0.0,1.0
79,2015-04-28,230.48,235.5,228.03,234.75,6085379,15.3653333333,15.7,15.202,15.65,91280685,0.0,1.0
80,2015-04-29,232.45,234.97,227.63,230.05,3936077,15.4966666667,15.6646666667,15.1753333333,15.3366666667,59041155,0.0,1.0
81,2015-04-30,226.05,232.89,225.17,230.39,3911857,15.07,15.526,15.0113333333,15.3593333333,58677855,0.0,1.0
82,2015-05-01,226.03,231.77,220.405,229.94,5281689,15.0686666667,15.4513333333,14.6936666667,15.3293333333,79225335,0.0,1.0
83,2015-05-04,230.51,234.73,227.11,228.18,4434596,15.3673333333,15.6486666667,15.1406666667,15.212,66518940,0.0,1.0
84,2015-05-05,232.95,239.5,229.13,237.76,5796873,15.53,15.9666666667,15.2753333333,15.8506666667,86953095,0.0,1.0
85,2015-05-06,230.43,234.47,228.2,234.1,5270933,15.362,15.6313333333,15.2133333333,15.6066666667,79063995,0.0,1.0
86,2015-05-07,236.8,237.48,220.25,221.0,9455909,15.7866666667,15.832,14.6833333333,14.7333333333,141838635,0.0,1.0
87,2015-05-08,236.61,238.4099,233.7,235.99,4668236,15.774,15.8939933333,15.58,15.7326666667,70023540,0.0,1.0
88,2015-05-11,239.49,242.88,235.31,236.29,5672262,15.966,16.192,15.6873333333,15.7526666667,85083930,0.0,1.0
89,2015-05-12,244.74,246.35,238.19,240.11,6363429,16.316,16.4233333333,15.8793333333,16.0073333333,95451435,0.0,1.0
90,2015-05-13,243.18,248.3,242.25,247.61,5440165,16.212,16.5533333333,16.15,16.5073333333,81602475,0.0,1.0
91,2015-05-14,244.1,244.89,241.25,244.82,2895936,16.2733333333,16.326,16.0833333333,16.3213333333,43439040,0.0,1.0
92,2015-05-15,248.84,249.4,242.5,243.93,4527563,16.5893333333,16.6266666667,16.1666666667,16.262,67913445,0.0,1.0
93,2015-05-18,248.75,249.9,246.0,247.0,3353212,16.5833333333,16.66,16.4,16.4666666667,50298180,0.0,1.0
94,2015-05-19,247.14,251.0,246.15,248.43,3674231,16.476,16.7333333333,16.41,16.562,55113465,0.0,1.0
95,2015-05-20,244.35,247.74,241.3721,247.13,3755569,16.29,16.516,16.0914733333,16.4753333333,56333535,0.0,1.0
96,2015-05-21,245.62,246.62,242.3574,243.03,1970643,16.3746666667,16.4413333333,16.15716,16.202,29559645,0.0,1.0
97,2015-05-22,247.73,248.6,245.01,245.38,2223089,16.5153333333,16.5733333333,16.334,16.3586666667,33346335,0.0,1.0
98,2015-05-26,247.455,252.0,246.5,247.68,3498682,16.497,16.8,16.4333333333,16.512,52480230,0.0,1.0
99,2015-05-27,247.43,249.5,245.55,248.51,3408200,16.4953333333,16.6333333333,16.37,16.5673333333,51123000,0.0,1.0
100,2015-05-28,251.45,251.8,245.05,247.03,3647283,16.7633333333,16.7866666667,16.3366666667,16.4686666667,54709245,0.0,1.0
101,2015-05-29,250.8,252.8677,249.43,251.0,3789283,16.72,16.8578466667,16.6286666667,16.7333333333,56839245,0.0,1.0
102,2015-06-01,249.45,251.6,247.47,251.41,2505057,16.63,16.7733333333,16.498,16.7606666667,37575855,0.0,1.0
103,2015-06-02,248.35,249.4,246.3,248.92,2134809,16.5566666667,16.6266666667,16.42,16.5946666667,32022135,0.0,1.0
104,2015-06-03,248.99,250.72,247.01,248.2,1781505,16.5993333333,16.7146666667,16.4673333333,16.5466666667,26722575,0.0,1.0
105,2015-06-04,245.92,249.3,245.71,247.5,2453615,16.3946666667,16.62,16.3806666667,16.5,36804225,0.0,1.0
106,2015-06-05,249.14,249.7,245.68,246.0,3022026,16.6093333333,16.6466666667,16.3786666667,16.4,45330390,0.0,1.0
107,2015-06-08,256.29,258.75,250.31,250.85,5016997,17.086,17.25,16.6873333333,16.7233333333,75254955,0.0,1.0
108,2015-06-09,256.0,257.74,254.14,255.4,2611146,17.0666666667,17.1826666667,16.9426666667,17.0266666667,39167190,0.0,1.0
109,2015-06-10,250.7,254.0,248.5,251.9,3454453,16.7133333333,16.9333333333,16.5666666667,16.7933333333,51816795,0.0,1.0
110,2015-06-11,251.41,254.37,250.43,253.26,2044058,16.7606666667,16.958,16.6953333333,16.884,30660870,0.0,1.0
111,2015-06-12,250.69,253.46,250.21,250.21,1422335,16.7126666667,16.8973333333,16.6806666667,16.6806666667,21335025,0.0,1.0
112,2015-06-15,250.38,251.28,246.01,249.7,2186175,16.692,16.752,16.4006666667,16.6466666667,32792625,0.0,1.0
113,2015-06-16,253.12,253.44,249.095,250.13,1984678,16.8746666667,16.896,16.6063333333,16.6753333333,29770170,0.0,1.0
114,2015-06-17,260.41,264.36,252.02,252.17,5512920,17.3606666667,17.624,16.8013333333,16.8113333333,82693800,0.0,1.0
115,2015-06-18,261.89,263.46,260.02,262.0,2782703,17.4593333333,17.564,17.3346666667,17.4666666667,41740545,0.0,1.0
116,2015-06-19,262.51,263.8,260.1,262.4,2463013,17.5006666667,17.5866666667,17.34,17.4933333333,36945195,0.0,1.0
117,2015-06-22,259.79,264.4,255.69,262.15,4561079,17.3193333333,17.6266666667,17.046,17.4766666667,68416185,0.0,1.0
118,2015-06-23,267.67,268.0,258.57,260.32,3870818,17.8446666667,17.8666666667,17.238,17.3546666667,58062270,0.0,1.0
119,2015-06-24,265.17,267.35,263.72,266.98,2412293,17.678,17.8233333333,17.5813333333,17.7986666667,36184395,0.0,1.0
120,2015-06-25,268.79,271.41,265.25,266.45,2849204,17.9193333333,18.094,17.6833333333,17.7633333333,42738060,0.0,1.0
121,2015-06-26,267.09,269.11,266.0,268.89,3838434,17.806,17.9406666667,17.7333333333,17.926,57576510,0.0,1.0
122,2015-06-29,262.02,265.95,260.7,261.95,3478909,17.468,17.73,17.38,17.4633333333,52183635,0.0,1.0
123,2015-06-30,268.26,270.92,264.0,264.8,3086935,17.884,18.0613333333,17.6,17.6533333333,46304025,0.0,1.0
124,2015-07-01,269.15,272.62,267.8503,271.11,2101224,17.9433333333,18.1746666667,17.8566866667,18.074,31518360,0.0,1.0
125,2015-07-02,280.02,282.45,273.31,280.195,7163930,18.668,18.83,18.2206666667,18.6796666667,107458950,0.0,1.0
126,2015-07-06,279.72,281.69,276.3,278.88,4121933,18.648,18.7793333333,18.42,18.592,61828995,0.0,1.0
127,2015-07-07,267.88,275.2,260.77,275.0,6105126,17.8586666667,18.3466666667,17.3846666667,18.3333333333,91576890,0.0,1.0
128,2015-07-08,254.96,260.8,254.31,259.32,6221077,16.9973333333,17.3866666667,16.954,17.288,93316155,0.0,1.0
129,2015-07-09,257.92,262.95,256.79,259.08,3334077,17.1946666667,17.53,17.1193333333,17.272,50011155,0.0,1.0
130,2015-07-10,259.15,263.0,257.82,262.22,2610858,17.2766666667,17.5333333333,17.188,17.4813333333,39162870,0.0,1.0
131,2015-07-13,262.16,262.55,256.05,262.25,2960319,17.4773333333,17.5033333333,17.07,17.4833333333,44404785,0.0,1.0
132,2015-07-14,265.65,265.9899,260.51,262.1,1907641,17.71,17.73266,17.3673333333,17.4733333333,28614615,0.0,1.0
133,2015-07-15,263.14,267.49,262.08,266.74,2021621,17.5426666667,17.8326666667,17.472,17.7826666667,30324315,0.0,1.0
134,2015-07-16,266.68,267.2,263.16,264.22,1615961,17.7786666667,17.8133333333,17.544,17.6146666667,24239415,0.0,1.0
135,2015-07-17,274.66,275.54,268.25,272.5,5004099,18.3106666667,18.3693333333,17.8833333333,18.1666666667,75061485,0.0,1.0
136,2015-07-20,282.26,286.65,272.54,275.0,4978454,18.8173333333,19.11,18.1693333333,18.3333333333,74676810,0.0,1.0
137,2015-07-21,266.77,273.5,266.55,270.05,6108686,17.7846666667,18.2333333333,17.77,18.0033333333,91630290,0.0,1.0
138,2015-07-22,267.87,269.44,260.86,261.27,3104960,17.858,17.9626666667,17.3906666667,17.418,46574400,0.0,1.0
139,2015-07-23,267.2,269.9,265.27,269.65,2227239,17.8133333333,17.9933333333,17.6846666667,17.9766666667,33408585,0.0,1.0
140,2015-07-24,265.41,271.09,263.92,267.38,2836498,17.694,18.0726666667,17.5946666667,17.8253333333,42547470,0.0,1.0
141,2015-07-27,253.01,264.4321,250.79,262.43,4694192,16.8673333333,17.6288066667,16.7193333333,17.4953333333,70412880,0.0,1.0
142,2015-07-28,264.82,265.4,251.8373,255.75,3895808,17.6546666667,17.6933333333,16.7891533333,17.05,58437120,0.0,1.0
143,2015-07-29,263.82,267.89,262.0,264.27,2790095,17.588,17.8593333333,17.4666666667,17.618,41851425,0.0,1.0
144,2015-07-30,266.79,266.94,262.11,262.69,2034560,17.786,17.796,17.474,17.5126666667,30518400,0.0,1.0
145,2015-07-31,266.15,269.3599,265.123,267.6,2222552,17.7433333333,17.9573266667,17.6748666667,17.84,33338280,0.0,1.0
146,2015-08-03,259.99,266.7099,257.07,266.29,2553474,17.3326666667,17.78066,17.138,17.7526666667,38302110,0.0,1.0
147,2015-08-04,266.28,266.72,258.34,260.01,2352530,17.752,17.7813333333,17.2226666667,17.334,35287950,0.0,1.0
148,2015-08-05,270.13,271.0,260.4,263.58,4798058,18.0086666667,18.0666666667,17.36,17.572,71970870,0.0,1.0
149,2015-08-06,246.13,255.0,236.12,249.54,14623754,16.4086666667,17.0,15.7413333333,16.636,219356310,0.0,1.0
150,2015-08-07,242.51,243.73,238.39,243.58,5073390,16.1673333333,16.2486666667,15.8926666667,16.2386666667,76100850,0.0,1.0
151,2015-08-10,241.14,242.97,236.05,238.15,4185860,16.076,16.198,15.7366666667,15.8766666667,62787900,0.0,1.0
152,2015-08-11,237.37,239.3,234.44,237.15,4264939,15.8246666667,15.9533333333,15.6293333333,15.81,63974085,0.0,1.0
153,2015-08-12,238.17,239.77,232.74,235.0,3739157,15.878,15.9846666667,15.516,15.6666666667,56087355,0.0,1.0
154,2015-08-13,242.51,246.48,239.12,239.86,4689182,16.1673333333,16.432,15.9413333333,15.9906666667,70337730,0.0,1.0
155,2015-08-14,243.15,247.93,241.77,247.24,4364810,16.21,16.5286666667,16.118,16.4826666667,65472150,0.0,1.0
156,2015-08-17,254.99,256.59,250.51,255.56,7176690,16.9993333333,17.106,16.7006666667,17.0373333333,107650350,0.0,1.0
157,2015-08-18,260.72,260.95,253.5601,255.38,4195035,17.3813333333,17.3966666667,16.9040066667,17.0253333333,62925525,0.0,1.0
158,2015-08-19,255.25,260.65,255.02,260.33,3604282,17.0166666667,17.3766666667,17.0013333333,17.3553333333,54064230,0.0,1.0
159,2015-08-20,242.18,254.56,241.9,252.06,4905757,16.1453333333,16.9706666667,16.1266666667,16.804,73586355,0.0,1.0
160,2015-08-21,230.77,243.7999,230.51,236.0,6590234,15.3846666667,16.2533266667,15.3673333333,15.7333333333,98853510,0.0,1.0
161,2015-08-24,218.87,231.4,195.0,202.79,9581585,14.5913333333,15.4266666667,13.0,13.5193333333,143723775,0.0,1.0
162,2015-08-25,220.03,230.9,219.12,230.52,4327294,14.6686666667,15.3933333333,14.608,15.368,64909410,0.0,1.0
163,2015-08-26,224.84,228.0,215.51,227.93,4963042,14.9893333333,15.2,14.3673333333,15.1953333333,74445630,0.0,1.0
164,2015-08-27,242.99,244.75,230.81,231.0,7655959,16.1993333333,16.3166666667,15.3873333333,15.4,114839385,0.0,1.0
165,2015-08-28,248.48,251.45,241.57,241.86,5513673,16.5653333333,16.7633333333,16.1046666667,16.124,82705095,0.0,1.0
166,2015-08-31,249.06,254.95,245.51,245.77,4700232,16.604,16.9966666667,16.3673333333,16.3846666667,70503480,0.0,1.0
167,2015-09-01,238.63,246.0,236.97,240.34,5454765,15.9086666667,16.4,15.798,16.0226666667,81821475,0.0,1.0
168,2015-09-02,247.69,247.88,239.78,245.14,4629174,16.5126666667,16.5253333333,15.9853333333,16.3426666667,69437610,0.0,1.0
169,2015-09-03,245.57,252.08,245.0,252.06,4194772,16.3713333333,16.8053333333,16.3333333333,16.804,62921580,0.0,1.0
170,2015-09-04,241.93,244.09,238.2,240.89,3689153,16.1286666667,16.2726666667,15.88,16.0593333333,55337295,0.0,1.0
171,2015-09-08,248.17,249.16,244.05,245.05,3138231,16.5446666667,16.6106666667,16.27,16.3366666667,47073465,0.0,1.0
172,2015-09-09,248.91,254.25,248.303,252.05,3390788,16.594,16.95,16.5535333333,16.8033333333,50861820,0.0,1.0
173,2015-09-10,248.48,250.7231,245.33,247.23,2709024,16.5653333333,16.7148733333,16.3553333333,16.482,40635360,0.0,1.0
174,2015-09-11,250.24,250.24,244.73,247.64,2350844,16.6826666667,16.6826666667,16.3153333333,16.5093333333,35262660,0.0,1.0
175,2015-09-14,253.19,254.25,249.67,251.1,2890851,16.8793333333,16.95,16.6446666667,16.74,43362765,0.0,1.0
176,2015-09-15,253.57,254.6,249.5,252.75,2933466,16.9046666667,16.9733333333,16.6333333333,16.85,44001990,0.0,1.0
177,2015-09-16,262.25,262.88,252.88,253.04,4417081,17.4833333333,17.5253333333,16.8586666667,16.8693333333,66256215,0.0,1.0
178,2015-09-17,262.07,265.5,260.69,263.96,3585812,17.4713333333,17.7,17.3793333333,17.5973333333,53787180,0.0,1.0
179,2015-09-18,260.62,263.82,257.5,257.96,3763064,17.3746666667,17.588,17.1666666667,17.1973333333,56445960,0.0,1.0
180,2015-09-21,264.2,271.57,255.8,263.98,6120155,17.6133333333,18.1046666667,17.0533333333,17.5986666667,91802325,0.0,1.0
181,2015-09-22,260.94,262.65,255.87,259.03,3664353,17.396,17.51,17.058,17.2686666667,54965295,0.0,1.0
182,2015-09-23,261.06,262.08,257.5838,261.95,2600778,17.404,17.472,17.1722533333,17.4633333333,39011670,0.0,1.0
183,2015-09-24,263.12,263.45,256.21,259.53,3448191,17.5413333333,17.5633333333,17.0806666667,17.302,51722865,0.0,1.0
184,2015-09-25,256.91,266.91,256.15,266.61,3773392,17.1273333333,17.794,17.0766666667,17.774,56600880,0.0,1.0
185,2015-09-28,248.43,259.79,246.61,257.35,4881802,16.562,17.3193333333,16.4406666667,17.1566666667,73227030,0.0,1.0
186,2015-09-29,246.65,254.73,245.46,250.46,3703154,16.4433333333,16.982,16.364,16.6973333333,55547310,0.0,1.0
187,2015-09-30,248.4,252.4,242.34,252.0,4879816,16.56,16.8266666667,16.156,16.8,73197240,0.0,1.0
188,2015-10-01,239.88,248.5,237.13,247.51,4572964,15.992,16.5666666667,15.8086666667,16.5006666667,68594460,0.0,1.0
189,2015-10-02,247.57,247.7,234.93,235.6,4423982,16.5046666667,16.5133333333,15.662,15.7066666667,66359730,0.0,1.0
190,2015-10-05,246.15,249.84,244.13,248.84,3689865,16.41,16.656,16.2753333333,16.5893333333,55347975,0.0,1.0
191,2015-10-06,241.46,243.03,235.58,240.0,5235897,16.0973333333,16.202,15.7053333333,16.0,78538455,0.0,1.0
192,2015-10-07,231.96,237.7,229.12,236.63,6813959,15.464,15.8466666667,15.2746666667,15.7753333333,102209385,0.0,1.0
193,2015-10-08,226.72,230.72,221.31,230.08,6133216,15.1146666667,15.3813333333,14.754,15.3386666667,91998240,0.0,1.0
194,2015-10-09,220.69,224.37,218.36,220.93,6158370,14.7126666667,14.958,14.5573333333,14.7286666667,92375550,0.0,1.0
195,2015-10-12,215.58,223.0,215.27,222.99,3836303,14.372,14.8666666667,14.3513333333,14.866,57544545,0.0,1.0
196,2015-10-13,219.25,222.522,211.13,213.28,5171535,14.6166666667,14.8348,14.0753333333,14.2186666667,77573025,0.0,1.0
197,2015-10-14,216.88,220.95,215.43,220.67,3104446,14.4586666667,14.73,14.362,14.7113333333,46566690,0.0,1.0
198,2015-10-15,221.31,221.73,213.7,216.43,2844233,14.754,14.782,14.2466666667,14.4286666667,42663495,0.0,1.0
199,2015-10-16,227.01,230.4805,222.87,223.04,4334493,15.134,15.3653666667,14.858,14.8693333333,65017395,0.0,1.0
200,2015-10-19,228.1,231.15,224.94,226.5,2507895,15.2066666667,15.41,14.996,15.1,37618425,0.0,1.0
201,2015-10-20,213.03,228.6,202.0,227.72,14900047,14.202,15.24,13.4666666667,15.1813333333,223500705,0.0,1.0
202,2015-10-21,210.09,214.81,208.8,211.99,4183471,14.006,14.3206666667,13.92,14.1326666667,62752065,0.0,1.0
203,2015-10-22,211.72,215.75,209.4,211.56,2825159,14.1146666667,14.3833333333,13.96,14.104,42377385,0.0,1.0
204,2015-10-23,209.09,215.35,207.69,215.0,4235462,13.9393333333,14.3566666667,13.846,14.3333333333,63531930,0.0,1.0
205,2015-10-26,215.26,215.88,210.0,211.38,3391438,14.3506666667,14.392,14.0,14.092,50871570,0.0,1.0
206,2015-10-27,210.35,217.1,207.51,214.84,3519449,14.0233333333,14.4733333333,13.834,14.3226666667,52791735,0.0,1.0
207,2015-10-28,212.96,213.45,208.3,211.31,2728593,14.1973333333,14.23,13.8866666667,14.0873333333,40928895,0.0,1.0
208,2015-10-29,211.63,213.7481,210.64,211.75,1805032,14.1086666667,14.2498733333,14.0426666667,14.1166666667,27075480,0.0,1.0
209,2015-10-30,206.93,211.63,203.89,210.4,4438901,13.7953333333,14.1086666667,13.5926666667,14.0266666667,66583515,0.0,1.0
210,2015-11-02,213.79,215.8,207.22,208.92,3927944,14.2526666667,14.3866666667,13.8146666667,13.928,58919160,0.0,1.0
211,2015-11-03,208.35,214.44,207.75,213.85,8332486,13.89,14.296,13.85,14.2566666667,124987290,0.0,1.0
